name,handedness,count,attribute,value
Merv Rettenmund,R,737,homeruns,66.0
Bryan Clutterbuck,R,737,homeruns,0.0
Byron Browne,R,737,homeruns,30.0
Hector Torres,R,737,homeruns,18.0
Walt Williams,R,737,homeruns,33.0
Jerry Koosman,R,737,homeruns,2.0
Steve Lombardozzi,R,737,homeruns,20.0
Joe Azcue,R,737,homeruns,50.0
Elliott Maddox,R,737,homeruns,18.0
Julian Javier,R,737,homeruns,78.0
Elio Chacon,R,737,homeruns,4.0
John Stearns,R,737,homeruns,46.0
Larry Brown,R,737,homeruns,47.0
Tommy Dean,R,737,homeruns,4.0
Frank White,R,737,homeruns,160.0
Jose Roman,R,737,homeruns,0.0
Tom Brookens,R,737,homeruns,71.0
Mike Trujillo,R,737,homeruns,0.0
Albert Williams,R,737,homeruns,0.0
Oswaldo Peraza,R,737,homeruns,0.0
Otto Velez,R,737,homeruns,78.0
Ray Oyler,R,737,homeruns,15.0
Barry Cort,R,737,homeruns,0.0
Bill Wilkinson,R,737,homeruns,0.0
Mike Loynd,R,737,homeruns,0.0
Wayne Comer,R,737,homeruns,16.0
Ed Spiezio,R,737,homeruns,39.0
Rico Petrocelli,R,737,homeruns,210.0
Dick Simpson,R,737,homeruns,15.0
Ken McMullen,R,737,homeruns,156.0
Steve Swisher,R,737,homeruns,20.0
Ben Callahan,R,737,homeruns,0.0
Dick Howser,R,737,homeruns,16.0
Bobby Cuellar,R,737,homeruns,0.0
Willie Norwood,R,737,homeruns,18.0
Ramon Manon,R,737,homeruns,0.0
John Trautwein,R,737,homeruns,0.0
Andy Replogle,R,737,homeruns,0.0
Benny Ayala,R,737,homeruns,38.0
Ron Romanick,R,737,homeruns,0.0
Sal Butera,R,737,homeruns,8.0
Johnny Jeter,R,737,homeruns,18.0
Angel Salazar,R,737,homeruns,2.0
Cito Gaston,R,737,homeruns,91.0
Cookie Rojas,R,737,homeruns,54.0
Rich Morales,R,737,homeruns,6.0
Dave Ford,R,737,homeruns,0.0
Dan Ford,R,737,homeruns,121.0
Darryl Motley,R,737,homeruns,44.0
Ozzie Virgil,R,737,homeruns,98.0
Ron Santo,R,737,homeruns,342.0
Jim Ray Hart,R,737,homeruns,170.0
Marc Hill,R,737,homeruns,34.0
Danny Fife,R,737,homeruns,0.0
Chico Salmon,R,737,homeruns,31.0
Joe Niekro,R,737,homeruns,1.0
Andy Etchebarren,R,737,homeruns,49.0
Ken Berry,R,737,homeruns,58.0
Dave Concepcion,R,737,homeruns,101.0
Junior Moore,R,737,homeruns,7.0
Mike Richardt,R,737,homeruns,4.0
Chris Brown,R,737,homeruns,38.0
Al Downing,R,737,homeruns,2.0
Rick Rhoden,R,737,homeruns,9.0
Denny McLain,R,737,homeruns,1.0
Dave Cash,R,737,homeruns,21.0
Bucky Dent,R,737,homeruns,40.0
Andy Beene,R,737,homeruns,0.0
Leon Hooten,R,737,homeruns,0.0
Larry Haney,R,737,homeruns,12.0
Billy Conigliaro,R,737,homeruns,40.0
Gary Roenicke,R,737,homeruns,121.0
Don Lock,R,737,homeruns,122.0
Billy Cowan,R,737,homeruns,40.0
Allan Ramirez,R,737,homeruns,0.0
Tony Perez,R,737,homeruns,379.0
Chuck Schilling,R,737,homeruns,23.0
Hal McRae,R,737,homeruns,191.0
Dave Roberts,R,737,homeruns,49.0
Brian Allard,R,737,homeruns,0.0
Fernando Arroyo,R,737,homeruns,0.0
Gary Beare,R,737,homeruns,0.0
Charlie Spikes,R,737,homeruns,65.0
Chris Batton,R,737,homeruns,0.0
Duffy Dyer,R,737,homeruns,30.0
Greg Thayer,R,737,homeruns,0.0
Vern Fuller,R,737,homeruns,14.0
Paul Hartzell,R,737,homeruns,0.0
Mike Champion,R,737,homeruns,2.0
Paul Casanova,R,737,homeruns,50.0
Steve Rogers,R,737,homeruns,0.0
Keith Creel,R,737,homeruns,0.0
Lou Clinton,R,737,homeruns,65.0
Larry Cox,R,737,homeruns,12.0
Nate Colbert,R,737,homeruns,173.0
Phil Roof,R,737,homeruns,43.0
Chuck Hinton,R,737,homeruns,113.0
Tim Cullen,R,737,homeruns,9.0
Rick Bosetti,R,737,homeruns,17.0
Ron Pruitt,R,737,homeruns,12.0
George Foster,R,737,homeruns,348.0
Angel Mangual,R,737,homeruns,22.0
Ken Gerhart,R,737,homeruns,24.0
Mike Hershberger,R,737,homeruns,26.0
Mike Smith,R,737,homeruns,0.0
T.R. Bryden,R,737,homeruns,0.0
Jose Arcia,R,737,homeruns,1.0
Tom Makowski,R,737,homeruns,0.0
Aurelio Rodriguez,R,737,homeruns,124.0
Andres Thomas,R,737,homeruns,42.0
Mike de la Hoz,R,737,homeruns,25.0
Frank Taveras,R,737,homeruns,2.0
Joe Nossek,R,737,homeruns,3.0
Bill Robinson,R,737,homeruns,166.0
Sal Bando,R,737,homeruns,242.0
George Mitterwald,R,737,homeruns,76.0
Mike Darr,R,737,homeruns,0.0
Craig Robinson,R,737,homeruns,0.0
Bob Tillman,R,737,homeruns,79.0
Pat Corrales,R,737,homeruns,4.0
Mike Tyson,R,737,homeruns,27.0
Duane Josephson,R,737,homeruns,23.0
Glenn Hubbard,R,737,homeruns,70.0
Roger Freed,R,737,homeruns,22.0
George Hendrick,R,737,homeruns,267.0
Bob Davis,R,737,homeruns,6.0
Toby Harrah,R,737,homeruns,195.0
Gary Matthews,R,737,homeruns,234.0
Terry Taylor,R,737,homeruns,0.0
Mario Mendoza,R,737,homeruns,4.0
Larry Hisle,R,737,homeruns,166.0
Randy Nosek,R,737,homeruns,0.0
Dave Engle,R,737,homeruns,31.0
Mark Smith,R,737,homeruns,0.0
Paul Mitchell,R,737,homeruns,0.0
Thurman Munson,R,737,homeruns,113.0
Mike Sadek,R,737,homeruns,5.0
Mark Belanger,R,737,homeruns,20.0
Ron Hunt,R,737,homeruns,39.0
Butch Edge,R,737,homeruns,0.0
Vic Correll,R,737,homeruns,29.0
Jackie Hernandez,R,737,homeruns,12.0
Gary Mielke,R,737,homeruns,0.0
Rick Henninger,R,737,homeruns,0.0
Joe Foy,R,737,homeruns,58.0
Mickey Klutts,R,737,homeruns,14.0
Leroy Stanton,R,737,homeruns,77.0
Rafael Vasquez,R,737,homeruns,0.0
Danny Ainge,R,737,homeruns,2.0
Adolfo Phillips,R,737,homeruns,59.0
Marv Breeding,R,737,homeruns,7.0
Steve Adkins,R,737,homeruns,0.0
Joe Horlen,R,737,homeruns,0.0
Glenn Burke,R,737,homeruns,2.0
Tony Mack,R,737,homeruns,0.0
Terry Humphrey,R,737,homeruns,6.0
Bill Moran,R,737,homeruns,0.0
Enzo Hernandez,R,737,homeruns,2.0
Cesar Gutierrez,R,737,homeruns,0.0
Coco Laboy,R,737,homeruns,28.0
Jim Morrison,R,737,homeruns,112.0
Tom Gilles,R,737,homeruns,0.0
Bobby Knoop,R,737,homeruns,56.0
Tom Paciorek,R,737,homeruns,86.0
Gary Woods,R,737,homeruns,13.0
Bob Montgomery,R,737,homeruns,23.0
Jeff Burroughs,R,737,homeruns,240.0
Bob Kammeyer,R,737,homeruns,0.0
Paul Blair,R,737,homeruns,134.0
Al Cowens,R,737,homeruns,108.0
Dave Hilton,R,737,homeruns,6.0
Luis Alvarado,R,737,homeruns,5.0
Larry Parrish,R,737,homeruns,256.0
Woodie Fryman,R,737,homeruns,2.0
Bob Randall,R,737,homeruns,1.0
Jim Pankovits,R,737,homeruns,9.0
Carmen Fanzone,R,737,homeruns,20.0
Gary Allenson,R,737,homeruns,19.0
Mike Vail,R,737,homeruns,34.0
Nick Esasky,R,737,homeruns,122.0
Chris Cannizzaro,R,737,homeruns,18.0
John Pawlowski,R,737,homeruns,0.0
Mel Stottlemyre,R,737,homeruns,7.0
Jack Hardy,R,737,homeruns,0.0
Ron Musselman,R,737,homeruns,0.0
Tony Chevez,R,737,homeruns,0.0
Andy Messersmith,R,737,homeruns,5.0
Richie Zisk,R,737,homeruns,207.0
Dave Chalk,R,737,homeruns,15.0
Don Baylor,R,737,homeruns,338.0
John Vukovich,R,737,homeruns,6.0
Danny Thompson,R,737,homeruns,15.0
Doug Camilli,R,737,homeruns,18.0
Bruce Bochy,R,737,homeruns,26.0
Gary Ignasiak,R,737,homeruns,0.0
Ken Reitz,R,737,homeruns,68.0
Amos Otis,R,737,homeruns,193.0
Gene Alley,R,737,homeruns,55.0
Ted Sizemore,R,737,homeruns,23.0
Joe Skalski,R,737,homeruns,0.0
Doug Flynn,R,737,homeruns,7.0
Ken Holtzman,R,737,homeruns,2.0
Kevin Bell,R,737,homeruns,13.0
Tom Nieto,R,737,homeruns,5.0
Larvell Blanks,R,737,homeruns,20.0
Francisco Barrios,R,737,homeruns,0.0
Steve Yeager,R,737,homeruns,102.0
Pedro Garcia,R,737,homeruns,37.0
Bob Babcock,R,737,homeruns,0.0
Craig Eaton,R,737,homeruns,0.0
Art Howe,R,737,homeruns,43.0
Ike Brown,R,737,homeruns,20.0
Howie Goss,R,737,homeruns,11.0
Glenn Borgmann,R,737,homeruns,16.0
Lamar Johnson,R,737,homeruns,64.0
Julio Gonzalez,R,737,homeruns,4.0
Bobby Klaus,R,737,homeruns,6.0
Manny Sanguillen,R,737,homeruns,65.0
Jesus Alou,R,737,homeruns,32.0
Enos Cabell,R,737,homeruns,60.0
Roy Branch,R,737,homeruns,0.0
Juan Beniquez,R,737,homeruns,79.0
Frank Fernandez,R,737,homeruns,39.0
Bombo Rivera,R,737,homeruns,10.0
Steve Brye,R,737,homeruns,30.0
Ron Jackson,R,737,homeruns,56.0
Rufino Linares,R,737,homeruns,11.0
Bob Kearney,R,737,homeruns,27.0
Fergie Jenkins,R,737,homeruns,13.0
Dick Dietz,R,737,homeruns,66.0
Ted Cox,R,737,homeruns,10.0
Bobby Mitchell,R,737,homeruns,21.0
Barry Evans,R,737,homeruns,2.0
Mickey Brantley,R,737,homeruns,32.0
Al Gallagher,R,737,homeruns,11.0
Rob Woodward,R,737,homeruns,0.0
Hector Cruz,R,737,homeruns,39.0
Woody Woodward,R,737,homeruns,1.0
Ted Martinez,R,737,homeruns,7.0
Jim Anderson,R,737,homeruns,13.0
Lenn Sakata,R,737,homeruns,25.0
Dave Duncan,R,737,homeruns,109.0
Randy Jones,R,737,homeruns,0.0
Dick Billings,R,737,homeruns,16.0
Bob Veselic,R,737,homeruns,0.0
Burt Hooton,R,737,homeruns,4.0
Bob Ferris,R,737,homeruns,0.0
Fernando Gonzalez,R,737,homeruns,17.0
Jim Sundberg,R,737,homeruns,95.0
Andy Kosco,R,737,homeruns,73.0
Gary Wheelock,R,737,homeruns,0.0
Lenny Faedo,R,737,homeruns,5.0
Dick Davis,R,737,homeruns,27.0
Mike Diaz,R,737,homeruns,31.0
Tim Foli,R,737,homeruns,25.0
Alan Knicely,R,737,homeruns,12.0
Tim Laudner,R,737,homeruns,77.0
Jose Morales,R,737,homeruns,26.0
Luis Encarnacion,R,737,homeruns,0.0
Rick Kreuger,R,737,homeruns,0.0
Juan Marichal,R,737,homeruns,4.0
Roger Weaver,R,737,homeruns,0.0
Stan Papi,R,737,homeruns,7.0
Chris Knapp,R,737,homeruns,0.0
Steve Henderson,R,737,homeruns,68.0
Rob Picciolo,R,737,homeruns,17.0
Don Welchel,R,737,homeruns,0.0
Roberto Pena,R,737,homeruns,13.0
Bob Dernier,R,737,homeruns,23.0
Bill Melton,R,737,homeruns,160.0
Barbaro Garbey,R,737,homeruns,11.0
Jack Hiatt,R,737,homeruns,22.0
Nelson Mathews,R,737,homeruns,22.0
Ron Theobald,R,737,homeruns,2.0
Dewey Robinson,R,737,homeruns,0.0
Rafael Santana,R,737,homeruns,13.0
Tony Arnold,R,737,homeruns,0.0
Ike Brookens,R,737,homeruns,0.0
Tommie Aaron,R,737,homeruns,13.0
Steve Dillard,R,737,homeruns,13.0
Win Remmerswaal,R,737,homeruns,0.0
Jeff Peterek,R,737,homeruns,0.0
George Scott,R,737,homeruns,271.0
Jeff Shaver,R,737,homeruns,0.0
Ken Walters,R,737,homeruns,11.0
Gorman Thomas,R,737,homeruns,268.0
Paul Dade,R,737,homeruns,10.0
Fred Stanley,R,737,homeruns,10.0
Carl Morton,R,737,homeruns,7.0
Gary Gray,R,737,homeruns,24.0
Rennie Stennett,R,737,homeruns,41.0
Jim Gideon,R,737,homeruns,0.0
Jerry May,R,737,homeruns,15.0
Rich McKinney,R,737,homeruns,20.0
Mike Andrews,R,737,homeruns,66.0
Bobby Clark,R,737,homeruns,19.0
Cliff Johnson,R,737,homeruns,196.0
Donn Clendenon,R,737,homeruns,159.0
Charlie James,R,737,homeruns,29.0
Bob Horner,R,737,homeruns,218.0
Tom Veryzer,R,737,homeruns,14.0
Jose Cecena,R,737,homeruns,0.0
George Smith,R,737,homeruns,9.0
Jim Essian,R,737,homeruns,33.0
Onix Concepcion,R,737,homeruns,3.0
Brian Giles,R,737,homeruns,10.0
Garry Maddox,R,737,homeruns,117.0
Alex Trevino,R,737,homeruns,23.0
Jim Price,R,737,homeruns,18.0
Felix Millan,R,737,homeruns,22.0
Steve Garvey,R,737,homeruns,272.0
Greg Erardi,R,737,homeruns,0.0
Jim Farr,R,737,homeruns,0.0
Tony Cloninger,R,737,homeruns,11.0
Chuck Harrison,R,737,homeruns,17.0
Mike Ivie,R,737,homeruns,81.0
Frank Dimichele,R,737,homeruns,0.0
Dusty Baker,R,737,homeruns,242.0
Tucker Ashford,R,737,homeruns,6.0
Ned Yost,R,737,homeruns,16.0
Mike Warren,R,737,homeruns,0.0
Gaylord Perry,R,737,homeruns,6.0
Mickey Hatcher,R,737,homeruns,38.0
Bill Fulton,R,737,homeruns,0.0
John Orsino,R,737,homeruns,40.0
Larry Anderson,R,737,homeruns,0.0
Craig Mitchell,R,737,homeruns,0.0
Dave Hostetler,R,737,homeruns,37.0
Alfredo Martinez,R,737,homeruns,0.0
Dean Chance,R,737,homeruns,0.0
Dick Green,R,737,homeruns,80.0
Fran Healy,R,737,homeruns,20.0
Doc Edwards,R,737,homeruns,15.0
Joe Strain,R,737,homeruns,1.0
Buddy Bell,R,737,homeruns,201.0
Jody Davis,R,737,homeruns,127.0
Mike Edwards,R,737,homeruns,2.0
Bill Mooneyham,R,737,homeruns,0.0
John Hobbs,R,737,homeruns,0.0
Deron Johnson,R,737,homeruns,245.0
John Denny,R,737,homeruns,0.0
Don Wert,R,737,homeruns,77.0
Greg Luzinski,R,737,homeruns,307.0
Karl Best,R,737,homeruns,0.0
Ron Woods,R,737,homeruns,26.0
Tony Horton,R,737,homeruns,76.0
Randy Hundley,R,737,homeruns,82.0
Luis Sanchez,R,737,homeruns,0.0
Bob Johnson,R,737,homeruns,44.0
Brant Alyea,R,737,homeruns,38.0
Lou Johnson,R,737,homeruns,48.0
Mike Brown,R,737,homeruns,23.0
Mike Brown,R,737,homeruns,0.0
Terry Harper,R,737,homeruns,36.0
Jerry Royster,R,737,homeruns,40.0
Barry Bonnell,R,737,homeruns,56.0
Tom Seaver,R,737,homeruns,12.0
Jerry Martin,R,737,homeruns,85.0
Bill Stein,R,737,homeruns,44.0
Joel Youngblood,R,737,homeruns,80.0
Phil Gagliano,R,737,homeruns,14.0
Jerry McNertney,R,737,homeruns,27.0
Kiko Garcia,R,737,homeruns,12.0
John Caneira,R,737,homeruns,0.0
Domingo Ramos,R,737,homeruns,8.0
Clint Zavaras,R,737,homeruns,0.0
Mike Parrott,R,737,homeruns,0.0
Ray Fosse,R,737,homeruns,61.0
Luis Aponte,R,737,homeruns,0.0
Orlando Mercado,R,737,homeruns,7.0
Charley Smith,R,737,homeruns,69.0
Paul Boris,R,737,homeruns,0.0
De Wayne Buice,R,737,homeruns,0.0
Bob Uecker,R,737,homeruns,14.0
Felix Torres,R,737,homeruns,27.0
Ray Knight,R,737,homeruns,84.0
Bobby Grich,R,737,homeruns,224.0
John Boccabella,R,737,homeruns,26.0
Mark Esser,R,737,homeruns,0.0
Daryl Smith,R,737,homeruns,0.0
Dave Smith,R,737,homeruns,0.0
Buddy Bradford,R,737,homeruns,52.0
Dave Stapleton,R,737,homeruns,41.0
Gary Ward,R,737,homeruns,130.0
Jim Lonborg,R,737,homeruns,3.0
Joe Lis,R,737,homeruns,32.0
Tom Klawitter,R,737,homeruns,0.0
Larry Herndon,R,737,homeruns,107.0
Jim Wright,R,737,homeruns,0.0
Jim Wright,R,737,homeruns,0.0
Eddie Leon,R,737,homeruns,24.0
Jim Wohlford,R,737,homeruns,21.0
J.R. Richard,R,737,homeruns,10.0
Keith Moreland,R,737,homeruns,121.0
Ramon Pena,R,737,homeruns,0.0
Alex Johnson,R,737,homeruns,78.0
Chico Escarrega,R,737,homeruns,0.0
Dave Rosello,R,737,homeruns,10.0
Cardell Camper,R,737,homeruns,0.0
Paul Schaal,R,737,homeruns,57.0
Tito Landrum,R,737,homeruns,13.0
Dave Edwards,R,737,homeruns,14.0
Mario Guerrero,R,737,homeruns,7.0
Mike Overy,R,737,homeruns,0.0
Doug Griffin,R,737,homeruns,7.0
Steve Blass,R,737,homeruns,1.0
Johnnie LeMaster,R,737,homeruns,22.0
Craig Chamberlain,R,737,homeruns,0.0
Nate Oliver,R,737,homeruns,2.0
Ken Rudolph,R,737,homeruns,6.0
Wayne Nordhagen,R,737,homeruns,39.0
Frank Eufemia,R,737,homeruns,0.0
Andre Robertson,R,737,homeruns,5.0
Jerry Zimmerman,R,737,homeruns,3.0
Jack Lazorko,R,737,homeruns,0.0
Mike Paxton,R,737,homeruns,0.0
Chet Lemon,R,737,homeruns,215.0
Rickey Keeton,R,737,homeruns,0.0
Cleon Jones,R,737,homeruns,93.0
Curt Motton,R,737,homeruns,25.0
Johnny Bench,R,737,homeruns,389.0
Dale Berra,R,737,homeruns,49.0
Terry Felton,R,737,homeruns,0.0
Mark Clear,R,737,homeruns,0.0
Carl Warwick,R,737,homeruns,31.0
Sam Bowens,R,737,homeruns,45.0
Luis Aguayo,R,737,homeruns,37.0
Hal Lanier,R,737,homeruns,8.0
Greg Pryor,R,737,homeruns,14.0
Dave Nelson,R,737,homeruns,20.0
Lynn Jones,R,737,homeruns,7.0
Ken Suarez,R,737,homeruns,5.0
Rich Barnes,R,737,homeruns,0.0
Tommie Agee,R,737,homeruns,130.0
Bob Bailey,R,737,homeruns,189.0
Cap Peterson,R,737,homeruns,19.0
Dick Tracewski,R,737,homeruns,8.0
Dave Frost,R,737,homeruns,0.0
Bill Nahorodny,R,737,homeruns,25.0
Bill Madlock,R,737,homeruns,163.0
Bob Boone,R,737,homeruns,105.0
Rick Burleson,R,737,homeruns,50.0
Jim Dorsey,R,737,homeruns,0.0
Mark Ciardi,R,737,homeruns,0.0
Dennis Burtt,R,737,homeruns,0.0
Carl Taylor,R,737,homeruns,10.0
Terry Harmon,R,737,homeruns,4.0
Rich Yett,R,737,homeruns,0.0
Don Leppert,R,737,homeruns,15.0
Matt Williams,R,737,homeruns,0.0
Jim Burton,R,737,homeruns,0.0
Rick Anderson,R,737,homeruns,0.0
Charlie Mitchell,R,737,homeruns,0.0
Bill Paschall,R,737,homeruns,0.0
Byron McLaughlin,R,737,homeruns,0.0
Lee May,R,737,homeruns,354.0
Rick Renick,R,737,homeruns,20.0
Jeff Torborg,R,737,homeruns,8.0
Dave Campbell,R,737,homeruns,20.0
Rick Auerbach,R,737,homeruns,9.0
Keith Macwhorter,R,737,homeruns,0.0
Don Wilson,R,737,homeruns,1.0
Jaime Cocanower,R,737,homeruns,0.0
Jeff Sellers,R,737,homeruns,0.0
Steve Senteney,R,737,homeruns,0.0
Howard Bailey,R,737,homeruns,0.0
Jeff Bettendorf,R,737,homeruns,0.0
Cesar Cedeno,R,737,homeruns,199.0
Bob Davidson,R,737,homeruns,0.0
Phil Linz,R,737,homeruns,11.0
Manny Mota,R,737,homeruns,31.0
Steve Renko,R,737,homeruns,6.0
Carlos Velazquez,R,737,homeruns,0.0
Roger Miller,R,737,homeruns,0.0
Doug DeCinces,R,737,homeruns,237.0
John Castino,R,737,homeruns,41.0
Ron Washington,R,737,homeruns,20.0
Billy Grabarkewitz,R,737,homeruns,28.0
Earl Williams,R,737,homeruns,138.0
Willie Mueller,R,737,homeruns,0.0
John Flinn,R,737,homeruns,0.0
Don Hahn,R,737,homeruns,7.0
Todd Cruz,R,737,homeruns,34.0
Tom Egan,R,737,homeruns,22.0
Bob Heise,R,737,homeruns,1.0
Tommy Harper,R,737,homeruns,146.0
Max Alvis,R,737,homeruns,111.0
Rico Carty,R,737,homeruns,204.0
Les Straker,R,737,homeruns,0.0
Damaso Garcia,R,737,homeruns,36.0
Don Kainer,R,737,homeruns,0.0
Don Gordon,R,737,homeruns,0.0
Sandy Wihtol,R,737,homeruns,0.0
Sonny Siebert,R,737,homeruns,12.0
Jeff Richardson,R,737,homeruns,0.0
Bobby Darwin,R,737,homeruns,83.0
Bruce Miller,R,737,homeruns,1.0
Bob Bailor,R,737,homeruns,9.0
Tommy Helms,R,737,homeruns,34.0
Tony Armas,R,737,homeruns,251.0
Willie Horton,R,737,homeruns,325.0
Lou Piniella,R,737,homeruns,102.0
Butch Hobson,R,737,homeruns,98.0
John Wathan,R,737,homeruns,21.0
Mike Krukow,R,737,homeruns,5.0
Andres Mora,R,737,homeruns,27.0
Barry Foote,R,737,homeruns,57.0
Ron Clark,R,737,homeruns,5.0
Jay Pettibone,R,737,homeruns,0.0
Glen Cook,R,737,homeruns,0.0
Julio Gotay,R,737,homeruns,6.0
Gary Alexander,R,737,homeruns,55.0
Andre Thornton,R,737,homeruns,253.0
Bob Oliver,R,737,homeruns,94.0
Bill Castro,R,737,homeruns,0.0
Tom Buskey,R,737,homeruns,0.0
Bruce Taylor,R,737,homeruns,0.0
Stan Thomas,R,737,homeruns,0.0
Bob Robertson,R,737,homeruns,115.0
Larry Monroe,R,737,homeruns,0.0
Roger Slagle,R,737,homeruns,0.0
Ollie Brown,R,737,homeruns,102.0
Frank Quilici,R,737,homeruns,5.0
Curt Kaufman,R,737,homeruns,0.0
De Wayne Vaughn,R,737,homeruns,0.0
Rich Wortham,R,737,homeruns,0.0
Bill Sample,R,737,homeruns,46.0
Mike Bacsik,R,737,homeruns,0.0
Craig Kusick,R,737,homeruns,46.0
Glenn Hoffman,R,737,homeruns,23.0
Russ Gibson,R,737,homeruns,8.0
Phil Huffman,R,737,homeruns,0.0
John Bateman,R,737,homeruns,81.0
Luis Pujols,R,737,homeruns,6.0
Joe Gaines,R,737,homeruns,21.0
Doug Rader,R,737,homeruns,155.0
Mickey Stanley,R,737,homeruns,117.0
Steve Brown,R,737,homeruns,0.0
Rick Lysander,R,737,homeruns,0.0
Phil Bradley,R,737,homeruns,78.0
Winston Llenas,R,737,homeruns,3.0
Charlie Moore,R,737,homeruns,36.0
Tommy John,R,737,homeruns,5.0
Bruce Benedict,R,737,homeruns,18.0
John Ellis,R,737,homeruns,69.0
Mel Stottlemyre,R,737,homeruns,0.0
David Green,R,737,homeruns,31.0
Reid Nichols,R,737,homeruns,22.0
Rick Reichardt,R,737,homeruns,116.0
Luis Tiant,R,737,homeruns,5.0
Alex Sanchez,R,737,homeruns,0.0
Leon Roberts,R,737,homeruns,78.0
Ray Burris,R,737,homeruns,1.0
Paul Wilmet,R,737,homeruns,0.0
Tom Grieve,R,737,homeruns,65.0
Bob Forsch,R,737,homeruns,12.0
Danny Cater,R,737,homeruns,66.0
Bill Schroeder,R,737,homeruns,61.0
Ron Reed,R,737,homeruns,0.0
Fred Howard,R,737,homeruns,0.0
Davey Johnson,R,737,homeruns,136.0
Ellis Valentine,R,737,homeruns,123.0
John Hoover,R,737,homeruns,0.0
Dick Allen,R,737,homeruns,351.0
Doug Ault,R,737,homeruns,17.0
Mark Wagner,R,737,homeruns,3.0
Mike Walters,R,737,homeruns,0.0
Jake Wood,R,737,homeruns,35.0
Bob Brower,R,737,homeruns,17.0
Ray Culp,R,737,homeruns,1.0
Ivan Murrell,R,737,homeruns,33.0
Garth Iorg,R,737,homeruns,20.0
Bob Brenly,R,737,homeruns,91.0
Jim Rooker,R,737,homeruns,7.0
Colby Ward,R,737,homeruns,0.0
Jerry Morales,R,737,homeruns,95.0
Davey Lopes,R,737,homeruns,155.0
Catfish Hunter,R,737,homeruns,6.0
Mario Soto,R,737,homeruns,1.0
Jimmy Wynn,R,737,homeruns,291.0
Hank Allen,R,737,homeruns,6.0
Jim Fregosi,R,737,homeruns,151.0
Pepe Frias,R,737,homeruns,1.0
Mike Schmidt,R,737,homeruns,548.0
Rey Quinones,R,737,homeruns,29.0
Chuck Porter,R,737,homeruns,0.0
Bert Campaneris,R,737,homeruns,79.0
Bobby Valentine,R,737,homeruns,12.0
Rob Andrews,R,737,homeruns,3.0
Tom Dozier,R,737,homeruns,0.0
Ron Swoboda,R,737,homeruns,73.0
Bob Barton,R,737,homeruns,9.0
Joe Torre,R,737,homeruns,252.0
Al Ferrara,R,737,homeruns,51.0
Rick Steirer,R,737,homeruns,0.0
Sixto Lezcano,R,737,homeruns,148.0
Al Lachowicz,R,737,homeruns,0.0
Dave Nicholson,R,737,homeruns,61.0
Freddie Patek,R,737,homeruns,41.0
Ken Hubbs,R,737,homeruns,14.0
Pepe Mangual,R,737,homeruns,16.0
Tom McCarthy,R,737,homeruns,0.0
Tom Lawless,R,737,homeruns,2.0
Jerry Moses,R,737,homeruns,25.0
Bobby Bonds,R,737,homeruns,332.0
Dave McNally,R,737,homeruns,9.0
Roy Foster,R,737,homeruns,45.0
Denis Menke,R,737,homeruns,101.0
Hal Breeden,R,737,homeruns,21.0
Manny Trillo,R,737,homeruns,61.0
Jackie Gutierrez,R,737,homeruns,4.0
Fred Kendall,R,737,homeruns,31.0
Mike Anderson,R,737,homeruns,28.0
Jim Lewis,R,737,homeruns,0.0
Joe Charboneau,R,737,homeruns,29.0
Jimmie Schaffer,R,737,homeruns,11.0
Junior Kennedy,R,737,homeruns,4.0
Rod Gilbreath,R,737,homeruns,14.0
Mark Brouhard,R,737,homeruns,25.0
Chris Speier,R,737,homeruns,112.0
Mike Fischlin,R,737,homeruns,3.0
Don Money,R,737,homeruns,176.0
Joe Rudi,R,737,homeruns,179.0
Jim Rice,R,737,homeruns,382.0
Shawn Holman,R,737,homeruns,0.0
Alan Wirth,R,737,homeruns,0.0
Gil Garrido,R,737,homeruns,1.0
Marty Perez,R,737,homeruns,22.0
Jerry Grote,R,737,homeruns,39.0
Jim Beauchamp,R,737,homeruns,14.0
Terry Wilshusen,R,737,homeruns,0.0
Ron Brand,R,737,homeruns,3.0
Leo Cardenas,R,737,homeruns,118.0
Steve Ellsworth,R,737,homeruns,0.0
Ron Cey,R,737,homeruns,316.0
Skip Jutze,R,737,homeruns,3.0
Ron LeFlore,R,737,homeruns,59.0
Bill Russell,R,737,homeruns,46.0
Gene Tenace,R,737,homeruns,201.0
Bubba Morton,R,737,homeruns,14.0
Ellie Rodriguez,R,737,homeruns,16.0
Bryan Kelly,R,737,homeruns,0.0
Bill Freehan,R,737,homeruns,200.0
Steve Nicosia,R,737,homeruns,11.0
Ted Savage,R,737,homeruns,34.0
Pete Mackanin,R,737,homeruns,30.0
Rich Dauer,R,737,homeruns,43.0
Mick Kelleher,R,737,homeruns,0.0
Don Sutton,R,737,homeruns,0.0
Glenn Beckert,R,737,homeruns,22.0
Ron Davis,R,737,homeruns,10.0
Mike Shannon,R,737,homeruns,68.0
John Leister,R,737,homeruns,0.0
Don Cooper,R,737,homeruns,0.0
Ed Romero,R,737,homeruns,8.0
Rick Joseph,R,737,homeruns,13.0
Bill Almon,R,737,homeruns,36.0
Joe Ferguson,R,737,homeruns,122.0
Jeff Jones,R,737,homeruns,0.0
Jerry Terrell,R,737,homeruns,4.0
Jerry Dybzinski,R,737,homeruns,3.0
Gary Sutherland,R,737,homeruns,24.0
Bob Coluccio,R,737,homeruns,26.0
